x,FL,FR,RL,RR
24.459999999,19.553922653198242,19.554908752441406,19.55160903930664,19.54306411743164
24.459999999,19.553922653198242,19.554908752441406,19.55160903930664,19.54306411743164
24.459999999,19.553922653198242,19.554908752441406,19.55160903930664,19.54306411743164
24.459999999,19.553922653198242,19.554908752441406,19.55160903930664,19.54306411743164
24.479999999,19.553922653198242,19.554908752441406,19.55160903930664,19.54306411743164
24.479999999,19.553922653198242,19.554908752441406,19.55160903930664,19.54306411743164
24.479999999,19.553922653198242,19.554908752441406,19.55160903930664,19.54306411743164
24.479999999,19.553922653198242,19.554908752441406,19.55160903930664,19.54306411743164
24.499999999,19.553922653198242,19.554908752441406,19.55160903930664,19.54306411743164
24.499999999,19.553922653198242,19.554908752441406,19.55160903930664,19.54306411743164
24.499999999,19.553922653198242,19.554908752441406,19.55160903930664,19.54306411743164
24.519999999000003,19.553922653198242,19.554908752441406,19.55160903930664,19.54306411743164
24.519999999000003,19.553922653198242,19.554908752441406,19.55160903930664,19.54306411743164
24.519999999000003,19.553922653198242,19.554908752441406,19.55160903930664,19.54306411743164
24.519999999000003,19.553922653198242,19.554908752441406,19.55160903930664,19.54306411743164
24.540000000000003,19.553922653198242,19.554908752441406,19.55160903930664,19.54306411743164
24.540000000000003,19.553922653198242,19.554908752441406,19.55160903930664,19.54306411743164
24.540000000000003,19.553922653198242,19.554908752441406,19.55160903930664,19.54306411743164
24.560000000000002,19.553922653198242,19.554908752441406,19.55160903930664,19.54306411743164
24.560000000000002,19.553922653198242,19.554908752441406,19.55160903930664,19.54306411743164
24.560000000000002,19.553922653198242,19.554908752441406,19.55160903930664,19.54306411743164
24.560000000000002,19.553922653198242,19.554908752441406,19.55160903930664,19.54306411743164
24.580000000000002,19.553922653198242,19.554908752441406,19.55160903930664,19.54306411743164
24.580000000000002,19.553922653198242,19.554908752441406,19.55160903930664,19.54306411743164
24.580000000000002,19.553922653198242,19.554908752441406,19.55160903930664,19.54306411743164
24.580000000000002,19.553922653198242,19.554908752441406,19.55160903930664,19.54306411743164
24.6,19.553922653198242,19.554908752441406,19.55160903930664,19.54306411743164
24.6,19.553922653198242,19.554908752441406,19.55160903930664,19.54306411743164
24.6,19.553922653198242,19.554908752441406,19.55160903930664,19.54306411743164
24.619999999,19.553922653198242,19.554908752441406,19.55160903930664,19.54306411743164
24.619999999,19.553922653198242,19.554908752441406,19.55160903930664,19.54306411743164
24.619999999,19.553922653198242,19.554908752441406,19.55160903930664,19.54306411743164
24.639999999,19.553922653198242,19.554908752441406,19.55160903930664,19.54306411743164
24.639999999,19.553922653198242,19.554908752441406,19.55160903930664,19.54306411743164
24.639999999,19.553922653198242,19.554908752441406,19.55160903930664,19.54306411743164
24.659999999,19.553922653198242,19.554908752441406,19.55160903930664,19.54306411743164
24.659999999,19.553922653198242,19.554908752441406,19.55160903930664,19.54306411743164
24.659999999,19.553922653198242,19.554908752441406,19.55160903930664,19.54306411743164
24.679999999,19.553922653198242,19.554908752441406,19.55160903930664,19.54306411743164
24.679999999,19.553922653198242,19.554908752441406,19.55160903930664,19.54306411743164
24.679999999,19.553922653198242,19.554908752441406,19.55160903930664,19.54306411743164
24.679999999,19.553922653198242,19.554908752441406,19.55160903930664,19.54306411743164
24.700000000000003,19.553922653198242,19.554908752441406,19.55160903930664,19.54306411743164
24.700000000000003,19.553922653198242,19.554908752441406,19.55160903930664,19.54306411743164
24.700000000000003,19.553922653198242,19.554908752441406,19.55160903930664,19.54306411743164
24.720000000000002,19.553922653198242,19.554908752441406,19.55160903930664,19.54306411743164
24.720000000000002,19.553922653198242,19.554908752441406,19.55160903930664,19.54306411743164
24.720000000000002,19.553922653198242,19.554908752441406,19.55160903930664,19.54306411743164
24.740000000000002,19.553922653198242,19.554908752441406,19.55160903930664,19.54306411743164
24.740000000000002,19.553922653198242,19.554908752441406,19.55160903930664,19.54306411743164
24.740000000000002,19.553922653198242,19.554908752441406,19.55160903930664,19.54306411743164
24.740000000000002,19.553922653198242,19.554908752441406,19.55160903930664,19.54306411743164
24.76,19.553922653198242,19.554908752441406,19.55160903930664,19.54306411743164
24.76,19.553922653198242,19.554908752441406,19.55160903930664,19.54306411743164
24.76,19.553922653198242,19.554908752441406,19.55160903930664,19.54306411743164
24.76,19.553922653198242,19.554908752441406,19.55160903930664,19.54306411743164
24.779999999,19.553922653198242,19.554908752441406,19.55160903930664,19.54306411743164
24.779999999,19.553922653198242,19.554908752441406,19.55160903930664,19.54306411743164
24.779999999,19.553922653198242,19.554908752441406,19.55160903930664,19.54306411743164
24.779999999,19.553922653198242,19.554908752441406,19.55160903930664,19.54306411743164
